country_region_winery 
"Frankrig,Crémant d'Alsace,Charles Sparr"
"Italien,Fiano de Avellino,Feudi di San Gregorio"
"Frankrig,Beaujolais-Villages,Jean Bererd"
"Italien,Soave Classico,Ca' Rugate"
"Italien,Chianti Classico,Valiano"
"Italien,Montepulciano d'Abruzzo,Velenosi"
"Italien,Terre Siciliane,Cantine Pellegrino"
"Italien,Rosso di Montalcino,Podere Brizio"
"Frankrig,Côtes-du-Rhône,Château Mont-Redon"
"Frankrig,Saint-Émilion Grand Cru,Château Fonrazade"
"Australien,Riverland,Pete’s Pure"
"Italien,Salice Salentino,La Pruina"
"Italien,delle Venezie,Volpe Pasini"
"Spanien,Rías Baixas,Familia Torres"
"Argentina,Uco Valley,Cuvelier Los Andes"
"Frankrig,Côtes du Roussillon Villages,Château de Péna"
"Argentina,Tupungato,Riglos"
"Italien,Colli Pesaresi,Guerrieri"
"Italien,Lugana,Allegrini"
"Italien,Costa Toscana,Donna Olimpia"
"Italien,Rosso di Montalcino,Cordella"
"Frankrig,Bordeaux Supérieur,Château de Ricaud"
"Spanien,Rioja,Pujanza"
"Frankrig,Côtes-du-Rhône,Domaine Gassier"
"Italien,Calabrien,Massimo Firelli"
"Frankrig,Médoc,Château Beau Rivage de By"
"Spanien,Castilla y León,Menade"
"Frankrig,Libournais,Château Tour du Moulin"
"Italien,Maremma Toscana,La Mozza"
"Frankrig,Côtes-du-Rhône-Villages,Château de la Gardine"
"Italien,Vermentino di Gallura,Sa Raja"
"Frankrig,Bourgogne,La Chablisienne"
"Spanien,Madrid,Parajes de los Vidrios"
"Frankrig,Côtes-du-Rhône,Domaine Roche Audran"
"Italien,Barbera d'Asti,Marchesi Incisa della Rocchetta"
"Italien,Sydtyrol - Alto Adige,J. Hofstätter"
"Spanien,Rías Baixas,Citizen Wine"
"Østrig,Wachau,Pichler-Krutzler"
"Italien,Rosso di Montalcino,Poggio Landi"
"Italien,Prosecco,Fiol"
"Spanien,Ribera del Duero,Pico Cuadro"
"Frankrig,Côtes de Provence,Domaine du Paternel"
"Frankrig,Bordeaux,Château Bonnet"
"Italien,Veneto,Tenuta Polvaro"
"Spanien,Rías Baixas,Adegas Gran Vinum"
"Italien,Friuli-Venezia Giulia,Attems"
"Italien,Brunello di Montalcino,San Biagio"
"Italien,del Frusinate,Costa Graia"
"Spanien,Montsant,Dosterras"
"Italien,Puglia,Fonte d'Oro"
"USA,Napa Valley,Sincère"
"Spanien,Jumilla,Bruma del Estrecho"
"USA,Californien,Once Upon a Vine"
"Frankrig,Côtes de Provence,Amaurigue"
"Italien,Barbera d'Alba,Fratelli Revello"
"Italien,Colline Novaresi,Torraccia del Piantavigna"
"Italien,Barbera d'Alba,Domenico Clerico"
"Italien,Taburno,Il Poggio Vini"
"Sydafrika,Stellenbosch,Mooiplaas Wine Estate"
"Italien,Teroldego Rotaliano,Cantina Rotaliana"
"Spanien,Terra Alta,Clos Galena"
"Italien,Conegliano-Valdobbiadene Prosecco,Bottignolo"
"Frankrig,Picpoul de Pinet,Les Courtelles"
"Frankrig,Côtes-du-Rhône,Fontbonau"
"Frankrig,Médoc,Château Haut Queyran"
"Italien,Soave,Bertani"
"Tyskland,Mosel,Weingut Würtzberg"
"Italien,Langhe,Renato Ratti"
"USA,Californien,Sincère"
"Italien,Lugana,Santi"
"Italien,Lazio,Federici"
"Italien,Aglianico del Vulture,Michele Laluce"
"Frankrig,Beaujolais-Villages,Domaine du Penlois"
"Frankrig,Côtes-du-Rhône-Villages,Domaine Saint-Etienne"
"Italien,Lugana,Costaripa"
"Spanien,Fino Sherry,Bodegas Dios Baco"
"USA,Paso Robles,Francis Ford Coppola Winery"
"Frankrig,Sauternes,Château Voigny"
"Sydafrika,Stellenbosch,Le Riche"
"Frankrig,Graves,Château Beauregard Ducasse"
"Italien,Toscana,Poggio Argentiera"
"Italien,Langhe,Andrea Oberto"
"Frankrig,Vacqueyras,Amouriers"
"Italien,Toscana,Belguardo"
"Italien,Barbera d'Asti,La Gironda"
"Italien,Etna,Mandrarossa"
"Italien,Emilia,Umberto Cesari"
"Italien,Gavi,La Bollina"
"Portugal,Setúbal,Sociedade Vinicola de Palmela"
"Italien,Prosecco,Perlage"
"USA,Monterey,Craftwork"
"Italien,Chianti Classico,Carus Vini"
"Italien,Vigneti delle Dolomiti,Elena Walch"
"Italien,Veneto,Inama Azienda Agricola"
"Sydafrika,Elgin,Catherine Marshall"
"Italien,Valpolicella Classico,Rubinelli Vajol"
"Italien,Valpolicella Classico,Villa Spinosa"
"Italien,Rosso di Montepulciano,Poliziano"
"Frankrig,Cheverny,Domaine du Salvard"
"Italien,Monferrato,La Bollina"
"Australien,Frankland River,Frankland Estate"
"Italien,Fiano de Avellino,Mastroberardino"
"Italien,Carignano del Sulcis,Sa Raja"
"Spanien,Costers del Segre,Terra de Falanis"
"Spanien,Rioja,Luberri"
"Frankrig,Montagne-Saint-Émilion,Château de Maison Neuve"
"Italien,Rosso di Montalcino,Casisano - Colombaio"
"USA,Russian River Valley,Ledson"
"Sydafrika,Franschhoek,Allée Bleue"
"Italien,Verdicchio dei Castelli di Jesi,La Staffa"
"Frankrig,Sauternes,Michel Lynch"
"Italien,Aglianico del Vulture,Basilisco"
"Frankrig,Haut-Médoc,Château Lamothe-Cissac"
"Tyskland,Mosel,Reinhard Knebel"
"Frankrig,Pays d'Oc,Maison Ventenac"
"Italien,Toscana,Coltibuono"
"Spanien,Rueda,Valtravieso"
"Frankrig,Côtes-du-Rhône,Domaine de l'Odylée"
"Italien,Dolcetto d'Alba,Ca'Viola"
"Frankrig,Crémant de Limoux,Roche Lacour"
"Frankrig,Bordeaux,Château de Ricaud"
"Australien,Barossa,Chaffey Bros Wine Co."
"Italien,Toscana,Caccia Al Piano"
"Frankrig,Côtes-du-Rhône,Domaine de la Cote de l'Ange"
"Italien,Chianti Classico,Fattoria Campoperi - Casale dello Sparviero"
"Frankrig,Fleurie,Château des Déduits"
"Frankrig,Mâcon-Davayé,Domaine de la Croix Senaillet"
"New Zealand,Marlborough,Sileni Estates"
"Italien,Colli Tortonesi,Vigneti Repetto"
"USA,Paso Robles,Angeline"
"Italien,Maremma Toscana,Tenuta Moraia"
"Frankrig,Haute Vallee de l'Aude,Domaine Begude"
"Frankrig,Entre-Deux-Mers,Château Bonnet"
"Italien,Lugana,Nunzio Ghiraldi"
"Frankrig,Côtes-du-Rhône,Dauvergne Ranvier"
"Frankrig,Bordeaux,Château Dauzac"
"Italien,Terre Siciliane,Quattrocieli"
"Frankrig,Sauternes,Château Grillon"
"Italien,Valpolicella Classico,Le Salette"
"Italien,Langhe,Tenuta Baràc"
"Frankrig,Beaujolais,Charles Van Canneyt"
"Italien,Morellino di Scansano,Poliziano"
"Tyskland,Rheinhessen,Hans Wirsching"
"Italien,Montecucco,Muschi Alti"
"Italien,Cirò,Scala"
"Italien,Valpolicella Ripasso Classico,Cantina di Negrar"
"Frankrig,Juliénas,Domaine du Penlois"
"Italien,Sicilia,Principi di Butera"
"Frankrig,Côtes de Provence,Domaine PiqueRoque"
"Italien,Toscana,Poderi di Ghiaccioforte"
"Frankrig,Chiroubles,Metrat & Fils"
"Italien,Rosso di Montalcino,Poggiarellino"
"Italien,Campania,Monserrato 1973"
"Italien,Grignolino del Monferrato Casalese,Azienda Agricola Accornero"
"Tyskland,Nahe,Joh. Bapt. Sch­āfer"
"Italien,Rosso di Montepulciano,Crociani"
"Italien,Collio,Collavini"
"Italien,Castel del Monte,Carpentiere"
"Italien,Langhe,Fratelli Serio & Battista Borgogno"
"Frankrig,Mâcon-La Roche-Vineuse,Domaine Chêne"
"USA,Willamette Valley,Wine By Joe"
"Italien,Chianti Colli Fiorentini,La Spinosa"
"Italien,Offida,Tenuta Santori"
"Australien,Murray Darling,Pete’s Pure"
"Italien,Friuli,Dorigo"
"Italien,Abruzzo,Castorani"
"Italien,Colline Teatine,Villa Gemma"
"Spanien,Bierzo,Casa Aurora"
"Frankrig,Côtes-du-Rhône,Domaine Saint-Etienne"
"Italien,Puglia,Morasinsi"
"Italien,Valpolicella Classico,Eleva"
"Frankrig,Juliénas,Château des Capitans"
"Frankrig,Haut-Médoc,Château Landat"
"Frankrig,Viré-Clessé,Domaine du Mont-Epin"
"Italien,Cesanese del Piglio,Corte dei Papi"
"Italien,Puglia,Torre del Barone"
"Italien,Valpolicella Ripasso Classico,Villa Spinosa"
"Frankrig,Côtes de Provence,AUROSE"
"Frankrig,Reuilly,Les Domaines Tatin"
"Frankrig,Languedoc-Roussillon,Jeff Carrel"
"Italien,Valtenesi,Costaripa"
"Italien,Colli Aprutini,Abbazia di Propezzano"
"Frankrig,Alsace,Bestheim"
"Italien,Oltrepò Pavese,Travaglino"
"Frankrig,Côtes de Provence,Mas de Pampelonne"
"Frankrig,Beaujolais,Domaine Les Capréoles"
"Spanien,Rioja Alavesa,El Coto"
"Frankrig,Côtes de Provence,Château d'Esclans"
"Spanien,Ribera del Duero,Pago del Cielo"
"Spanien,Ribera del Duero,Pago de Los Capellanes"
"USA,Paso Robles,Liberty School"
"Italien,Langhe,Produttori del Barbaresco"
"New Zealand,Marlborough,Whitehaven"
"Italien,Irpinia Campi Taurasini,Nativ"
"Italien,Chianti Classico,Fèlsina"
"Frankrig,Bordeaux Supérieur,Château Pierrail"
"USA,North Coast,Hess Select"
"Portugal,Douro Superior,Pacheca"
"Frankrig,Haut-Médoc,Château Beaumont"
"Frankrig,Crémant de Bourgogne,Caves de Marsigny"
"Portugal,Porto,Ramos Pinto"
"Spanien,Jumilla,Parajes del Valle"
"Frankrig,Haut-Médoc,Château Lamothe-Bergeron"
"Italien,Rosso di Montalcino,Antinori"
"Italien,Cerasuolo di Vittoria,COS"
"Italien,Valpolicella Ripasso Classico,Speri"
"Italien,Benaco Bresciano,Cà dei Frati"
"Spanien,Mallorca,4 Kilos Vinícola"
"Australien,Barossa Valley,Torbreck"
"Frankrig,Petit Chablis,William Fèvre"
"Italien,Barolo,Terre da Vino"
"Italien,Langhe,Massolino"
"Italien,Salento,Apollonio"
"Italien,Barbera d'Alba,Giacomo Fenocchio"
"Australien,Barossa Valley,Barossa Valley Estate"
"Frankrig,Crémant d'Alsace,Meyer-Fonné"
"Spanien,Priorat,Mas Doix"
"Italien,Primitivo di Manduria,Tenute Rubino"
"USA,Californien,The Pinot Project"
"Spanien,Priorat,Cal Grau"
"Argentina,Tupungato,Catena"
"Spanien,Priorat,Terroir Al Límit Soc. Lda"
"Frankrig,Sauternes,Château Rieussec"
"Italien,Valpolicella Ripasso,Santa Sofia"
"Frankrig,Pomerol,Château Mazeyres"
"Spanien,Jerez-Xérès-Sherry,Valdespino"
"Italien,Valpolicella Ripasso,Latium Morini"
"Spanien,Cream Sherry,Lustau"
"Portugal,Douro,Lua Cheia - Saven"
"Italien,Colli Orientali del Friuli,Livio Felluga"
"Portugal,Duriense,Quinta do Noval"
"Frankrig,Médoc,Château Patache d'Aux"
"USA,Californien,Motto"
"Uruguay,Montevideo,Bouza"
"Frankrig,Chablis,La Chablisienne"
"USA,Willamette Valley,Pike Road"
"Italien,Friuli-Venezia Giulia,Jermann"
"Italien,Prosecco,Fidora"
"Spanien,Aragón,Proyecto Garnachas de España"
"Portugal,Alentejano,Reynolds Wine Growers"
"Spanien,Toro,Bodega Elias Mora"
"Frankrig,Côtes-du-Rhône,Pegau"
"Sydafrika,Stellenbosch,Meerlust"
"Italien,Salento,Montemajor"
"Frankrig,Mâcon-Villages,Joseph Drouhin"
"Frankrig,Champagne Premier Cru,Duménil"
"New Zealand,Marlborough,Mount Nelson"
"Italien,Langhe,Ceretto"
"Italien,Prosecco,Era"
"Italien,Chianti Classico,Vicchiomaggio"
"Frankrig,Rhone Valley,Jean-Luc Colombo"
"USA,Lodi,McManis"
"Frankrig,La Clape,Château la Négly"
"Italien,Rosso Conero Riserva,Garofoli"
"Frankrig,Chablis 1er Cru 'Fourchaume',La Chablisienne"
"Frankrig,Morgon,Louis Jadot"
"Spanien,Cava,Fizz"
"Spanien,Castilla y León,Belondrade"
"Italien,Barbaresco,Terre da Vino"
"Italien,Toscana,Castello Romitorio"
"Frankrig,Haut-Médoc,Château D'Hanteillan"
"Spanien,Jumilla,Pasas"
"Italien,Toscana,Jacopo Biondi Santi"
"Chile,Limarí Valley,Cono Sur"
"Frankrig,Bourgogne,Joseph Drouhin"
"USA,Central Coast,The Fableist"
"Portugal,Douro,Portugal Boutique Winery"
"USA,Californien,Cline"
"Italien,Colline Lucchesi,Tenuta di Valgiano"
"Spanien,Rías Baixas,Folklore"
"Frankrig,Cairanne,Jean-Luc Colombo"
"Frankrig,Saint-Joseph,Yves Cuilleron"
"Spanien,Cava,VallDolina"
"Spanien,Rías Baixas,Agro de Bazán"
"Frankrig,Pouilly-Fumé,Tinel-Blondelet"
"Italien,Toscana,Uccelliera"
"Frankrig,Bordeaux,Château de la Grave"
"Italien,Chianti Classico,Poggio Bonelli"
"Portugal,Alentejo,Dona Maria"
"Frankrig,Gigondas,Pierre Amadieu"
"Frankrig,Morgon,Dominique Piron"
"Portugal,Porto,Cadão"
"USA,Sonoma County,St. Francis"
"Frankrig,Vacqueyras,Famille Perrin"
"Frankrig,Fleurie,Terres Dorées"
"Frankrig,Saint-Émilion Grand Cru,Château Rozier"
"Australien,McLaren Vale,Mitolo"
"Spanien,Montsant,Terroir Sense Fronteres"
"Portugal,Setúbal,José Maria da Fonseca"
"Spanien,Montsant,Celler de L'Era"
"Frankrig,Montagne-Saint-Émilion,Famille Berrouet"
"Frankrig,Côtes-du-Rhône,Domaine Jean-Louis Chave"
"Italien,Rosso di Montalcino,Caprili"
"Italien,Roero,Monchiero Carbone"
"Italien,Abruzzo,Collefrisio"
"Frankrig,Montagne-Saint-Émilion,Château Plaisance"
"Frankrig,Médoc,Château de Bensse"
"Portugal,Porto,Quinta do Pégo"
"Italien,Veneto,De Stefani"
"Italien,Carignano del Sulcis,Sardus Pater"
"Spanien,Vino de España,Artadi"
"Italien,Cannonau di Sardegna,Siddura"
"Italien,Valpolicella Ripasso Classico,Lenotti"
"Frankrig,Pessac-Léognan,Château Pontac Monplaisir"
"Spanien,Priorat,Fredi Torres"
"Frankrig,Cahors,Mas del Périé - Fabien Jouves"
"Sydafrika,Stellenbosch,Ernie Els"
"Italien,Valpolicella Ripasso Classico,Albino Armani"
"Italien,Barbera d'Alba,Matteo Correggia"
"New Zealand,Hawke's Bay,Te Mata"
"Frankrig,Pic-Saint-Loup,Clos Marie"
"Argentina,Uco Valley,Domaine Nico"
"USA,Washington,14 Hands"
"Italien,Vino Nobile di Montepulciano,Contucci"
"Italien,Chianti Classico,Bindi Sergardi"
"Portugal,Douro,Casa de Mouraz"
"Tyskland,Rüdesheim,Georg Breuer"
"Spanien,De Kanariske Øer,Envínate"
"Italien,Chianti Classico,Bibbiano"
"Sydafrika,Swartland,Delaire Graff"
"Tyskland,Pfalz,Georg Mosbacher"
"Spanien,Calatayud,San Gregorio"
"Italien,Chianti Classico,Poggio Scalette"
"USA,Californien,Grayson Cellars"
"Frankrig,Vacqueyras,Domaine Le Couroulu"
"Portugal,Monção e Melgaço,Quinta do Regueiro"
"Frankrig,Sancerre,Domaine du Pré Semelé (Julien & Clément Raimbault)"
"Frankrig,Côtes de Provence,Château Rasque"
"Spanien,Rioja,Bodegas Urbina"
"Italien,Isola dei Nuraghi,Pala"
"Italien,Rosso di Montalcino,Tricerchi"
"Italien,Toscana,Tenute del Cerro"
"Italien,Barbera d'Alba,Collina Serragrilli"
"Frankrig,Chablis,Garnier et Fils"
"Italien,Lazio,Ducato Grazioli"
"USA,Horse Heaven Hills,Mercer Bros."
"Spanien,Cream Sherry,Gutiérrez Colosía"
"Italien,Cannonau di Sardegna,Giampietro Puggioni"
"Italien,Langhe,Bruno Rocca"
"Italien,Toscana,Monteverro"
"Italien,Montepulciano d'Abruzzo Colline Teramane,Farnese"
"Tyskland,Rheingau,J.B. Becker"
"Spanien,Ribera del Duero,Hacienda Solano"
"Italien,Toscana,Le Boncie"
"Italien,Valpolicella Ripasso,Alpha Zeta"
"Frankrig,Médoc,Château Cotes de Blaignan"
"Østrig,Südburgenland,Groszer Wein"
"USA,Columbia Valley,Drumheller"
"Sydafrika,Stellenbosch,Rust En Vrede"
"Italien,Barbera d'Alba,Tenuta Rocca"
"Italien,Cannonau di Sardegna,Pala"
"Spanien,Costers del Segre,Costers del Sió"
"Italien,Puglia,Carvinea"
"Spanien,Bullas,Bodegas del Rosario"
"New Zealand,Marlborough,Konrad"
"Italien,Toscana,Casadei"
"Italien,Bolgheri,Podere Sette"
"Italien,Sicilia,Tenuta di Castellaro"
"New Zealand,Central Otago,Rabbit Ranch"
"Australien,Heathcote,Brown Brothers"
"Spanien,Montsant,Celler Cairats"
"Argentina,Lujan de Cuyo,Fabre Montmayou"
"USA,Horse Heaven Hills,H3 Wines"
"Frankrig,Bandol,La Suffrene"
"Sydafrika,Western Cape,Vrede en Lust"
"USA,Alexander Valley,Geyser Peak"
"Italien,delle Venezie,Jermann"
"Frankrig,Pouilly-Fumé,Jean Pierre Bailly"
"Frankrig,Brouilly,Jean-Claude Lapalu"
"Argentina,Mendoza,Red Puro"
"Frankrig,Alsace,Fernand Engel"
"Frankrig,Hérault,Olivier Coste"
"USA,Paso Robles,Calipaso"
"Frankrig,Pouilly-Fumé,Jonathan Didier Pabiot"
"Italien,Valpolicella Ripasso,San Cassiano"
"Frankrig,Chinon,Couly-Dutheil"
"Spanien,Rías Baixas,Pazo Cilleiro"
"Portugal,Vinho Verde,Covela"
"Frankrig,Crémant d'Alsace,Domaine Barmès Buecher"
"Frankrig,Médoc,Château Livran"
"Sydafrika,Franschhoek,La Bri"
"Spanien,Ribera del Duero,Bodegas Ismael Arroyo"
"Frankrig,Côtes de Provence,Domaine des Aspras"
"USA,North Coast,Murphy-Goode"
"Frankrig,Languedoc,Dourbie"
"Italien,Prosecco,Contarini"
"Sydafrika,Bamboes Bay,Fryer's Cove"
"USA,Mendocino County,Leo Steen"
"Italien,Toscana,Villa Pinciana"
"Italien,Soave,Roccolo Grassi"
"Italien,Umbrien,Vitalonga"
"Italien,Toscana,Mocali"
"Australien,Barossa Valley,Glaetzer"
"Frankrig,Haut-Médoc,Château Ramage La Batisse"
"Tyskland,Baden,Enderle & Moll"
"Argentina,Rio Negro,Fabre Montmayou"
"Italien,Soave,Latium Morini"
"Italien,Barbera d'Alba,Ruggeri Corsini"
"Italien,Valpolicella Ripasso,Bonfanti"
"Italien,Langhe,Rizzi"
"Italien,Verona,Latium Morini"
"Italien,Montello e Colli Asolani,Serafini & Vidotto"
"USA,Monterey County,Kendall-Jackson"
"Frankrig,Pouilly-Fumé,Jean Claude Dagueneau"
"Italien,Langhe,Franco Conterno"
"Italien,Chianti Classico,La Porta di Vertine"
"Spanien,Oloroso Sherry,Pedro Rodriguez e Hijos"
"Italien,Barbera d'Alba,Sottimano"
"Frankrig,Côtes-du-Rhône-Villages 'Sablet',Piaugier"
"USA,Sonoma County,Francis Ford Coppola Winery"
"Italien,Montepulciano d'Abruzzo,Ciù Ciù"
"Italien,Barbera d'Alba,Paolo Manzone"
"Sydafrika,Western Cape,Holden Manz"
"Australien,Barossa Valley,Schild Estate"
"Frankrig,Rasteau,Grand Nicolet"
"Frankrig,Côtes-du-Rhône,Domaine de la Mordorée"
"USA,Central Coast,Liberty School"
"Frankrig,Saint-Péray,Francois Villard"
"Frankrig,Bourgogne Hautes-Côtes de Nuits,Patrick Hudelot"
"Frankrig,Languedoc,Clavel"
"Italien,Primitivo di Manduria,Vinosia"
"Portugal,Alentejano,Divai"
"Italien,Barbera d'Alba,Enzo Boglietti"
"Sydafrika,Elgin,Almenkerk Wine Estate"
"Italien,Toscana,Teruzzi"
"Italien,Toscana,Paolo Conterno"
"Italien,Collio,Livon"
"Østrig,Kremstal,Stagård"
"Italien,Barbera d'Alba,Luigi Oddero"
"Frankrig,Côtes du Roussillon Villages,Famille Bousquet"
"Italien,Verduno,Cascina Massara - Burlotto Gian Carlo"
"Spanien,Sierras de Málaga,Melonera"
"Italien,Cerasuolo di Vittoria,Donnafugata"
"Italien,Chianti Classico,Cinciole"
"Frankrig,Morgon,G. Descombes"
"Frankrig,Côtes-du-Rhône-Villages 'Plan de Dieu',Château Saint-Jean"
"Frankrig,Morgon,Château Gaillard"
"Frankrig,Beaujolais,Domaine Bonnet-Cotton"
"Sydafrika,Stellenbosch,Dalla Cia"
"Italien,Chianti Classico,Canonica a Cerreto"
"Italien,Colli Euganei,Ca 'Lustra Zanovello"
"Frankrig,Faugères,Abbaye Sylva Plana"
"Italien,Piemonte,Valli Unite"
"New Zealand,Marlborough,Ra Nui"
"Frankrig,Cairanne,Domaine Galuval"
"Italien,Langhe,Cascina Sòt"
"Italien,Dolcetto d'Alba,Mascarello Giuseppe e Figlio"
"Sydafrika,Overberg,Bouchard Finlayson"
"Italien,Dolcetto d'Alba,Pira Luigi"
"Frankrig,Haut-Médoc,Château Balac"
"Frankrig,Bourgogne Hautes-Côtes de Nuits,Domaine des Chambris"
"Sydafrika,Western Cape,Uva Mira Mountain Vineyards"
"USA,Monterey,Lockwood Vineyard"
"Portugal,Alentejo,Herdade da Calada"
"Frankrig,Côtes de Bourg,Château de la Grave"
"Sydafrika,Robertson,Joubert Tradauw"
"USA,Columbia Valley,Columbia Winery"
"Frankrig,Chiroubles,Daniel Bouland"
"Frankrig,Morgon,Jean-Marc Burgaud"
"Spanien,Jerez-Xérès-Sherry,Marks & Spencer"
"Frankrig,Cairanne,Brusset"
"Frankrig,Moulis-en-Médoc,Château Bouqueyran"
"Frankrig,Côtes-du-Rhône,Château Gigognan"
"Frankrig,Haut-Médoc,Château Doyac"
"Italien,Chianti Classico,Cresti - Fattoria Carpineta Fontalpino"
"Italien,Toscana,Sassotondo"
"Frankrig,Médoc,Château l'Estran"
"Italien,Langhe,Pertinace"
"Frankrig,Mâcon-La Roche-Vineuse,Sylvaine et Alain Normand"
"Italien,Nebbiolo d'Alba,Paolo Manzone"
"Italien,Rosso Piceno,Aurora"
"Italien,Sangiovese di Romagna,I Sabbioni"
"Italien,Langhe,Erbaluna"
"Frankrig,Côtes-du-Rhône-Villages,Jean-Luc Colombo"
"Frankrig,Saint-Joseph,Cave Saint Désirat"
"Sydafrika,Walker Bay,Beaumont"
"Portugal,Porto,Osborne"
"Italien,Toscana,Oliviero Toscani"
"Italien,Chianti Classico,Famiglia Nunzi Conti"
"Italien,Barbera d'Alba,Pelassa"
"Sydafrika,Stellenbosch,Longridge Winery"
"Frankrig,Sauternes,Sichel"
"Frankrig,Vouvray,Benoit Gautier"
"USA,Lodi,Klinker Brick"
"Italien,Trentino-Alto Adige,Ansitz Waldgries"
"Frankrig,Montagne-Saint-Émilion,Château La Croix Bonneau"
"Italien,Moscato d'Asti,Rinaldi"
"Italien,Rosso Piceno,La Valle del Sole"
"Portugal,Alentejano,Herdade da Calada"
"Italien,Vermentino di Sardegna,Pala"
"Portugal,Dão,Tavares de Pina"
"Spanien,Rueda,Valdecuevas"
"Australien,Yarra Valley,Yering Station"
"Frankrig,Graves,Château de L'Hospital"
"Østrig,Südsteiermark,Wohlmuth"
"Frankrig,Quincy,Domaine Mardon - Domaine Luc Tabordet"
"Italien,Barbera d'Alba,Scarzello"
"Italien,Trebbiano d'Abruzzo,Torre dei Beati"
"Italien,Barbera d'Alba,Giuseppe Cortese"
"Frankrig,Beaujolais-Villages,Château d'Emeringes"
"Italien,Montefalco,Tenuta Bellafonte"
"USA,Californien,Decoy"
"Frankrig,Crozes-Hermitage,Michel Poinard"
"Italien,Trentino-Alto Adige,Pfannenstielhof"
"Spanien,Madrid,Marc Isart"
"Italien,Valpolicella Ripasso,Speri"
"Italien,Chianti Classico,La Festeggiata"
"Portugal,Porto,Bulas"
"Frankrig,Haut-Médoc,Château Tour du Haut Moulin"
"Frankrig,Moulin-à-Vent,Martine et Pierre Marie Chermette - Domaine du Vissoux"
"Italien,Barolo,Manieri"
"Italien,Dolcetto d'Alba,Aurelio Settimo"
"Frankrig,Cadillac - Côtes de Bordeaux,Château Gourran"
"Tyskland,Würzburg,Bürgerspital"
